283844939,"<p><img class=""kfformula"" src=""http://img.zuoyebang.cc/zyb_396de6e45fdb0201b416b4e57873aec8.jpg"" data-latex=""4x+\dfrac {1} {2}x=27"" style=""width:84.5px""/></p>",,NULL,NULL,"<p>$4x+\dfrac {1} {2}x=27$</p>"
283845631,"<p><img class=""kfformula"" src=""http://img.zuoyebang.cc/zyb_a0300b1997ba0bcaf3b1f9b2dfd46435.jpg"" data-latex=""3.14\times 1.5\times \left ( {2-1} \right )"" style=""width:109.5px""/></p>",,NULL,NULL,"<p>$3.14\times 1.5\times \left ( {2-1} \right )$</p>"
283845749,"<p>计算.</p><p><img class=""kfformula"" src=""http://img.zuoyebang.cc/zyb_813036efcc3bc2e64765d66353c609af.jpg"" data-latex=""\left ( {7543+253} \right )-\left ( {43-746} \right )"" style=""width:165px""/></p>",,NULL,NULL,"<p>计算.</p><p>$\left ( {7543+253} \right )-\left ( {43-746} \right )$</p>"
283848755,"<p>按规律填数<img class=""kfformula"" src=""http://img.zuoyebang.cc/zyb_6501854c594f23502958cdc5b8af8dc4.jpg"" data-latex=""\dfrac {1} {3}"" style=""width:13px""/>、<img class=""kfformula"" src=""http://img.zuoyebang.cc/zyb_d0fd7c7e10f4fa77dab4da4ce89b83ed.jpg"" data-latex=""\dfrac {1} {2}"" style=""width:15.5px""/>、<img class=""kfformula"" src=""http://img.zuoyebang.cc/zyb_3e6d9cfbaa9d3d496cf0131b576cffc8.jpg"" data-latex=""\dfrac {5} {9}"" style=""width:13px""/>、<img class=""kfformula"" src=""http://img.zuoyebang.cc/zyb_eb40917c8489a96cbc174ea64492c82e.jpg"" data-latex=""\dfrac {7} {12}"" style=""width:19.5px""/>、<img class=""kfformula"" src=""http://img.zuoyebang.cc/zyb_1ed4590187cb7e39924ec8c382afd1b3.jpg"" data-latex=""\dfrac {3} {5}"" style=""width:13px""/>、<img class=""kfformula"" src=""http://img.zuoyebang.cc/zyb_789279bc31c57877a69acd6769bf0602.jpg"" data-latex=""\dfrac {（）} {（）}"" style=""width:37px""/>。</p>",,NULL,NULL,"<p>按规律填数$\dfrac {1} {3}$、$\dfrac {1} {2}$、$\dfrac {5} {9}$、$\dfrac {7} {12}$、$\dfrac {3} {5}$、$\dfrac {（）} {（）}$。</p>"
283850112,"<p>在<img class=""kfformula"" src=""http://img.zuoyebang.cc/zyb_f6d6bacc912b78e9a5dff04f23c7957d.jpg"" data-latex=""○"" style=""width:15px""/>里填上“&gt;”“&lt;”或“=”。</p><p><img class=""kfformula"" src=""http://img.zuoyebang.cc/zyb_2b455c7b15084cea199352f61e068978.jpg"" data-latex=""7.218○7.22"" style=""width:75px""/>&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;<img class=""kfformula"" src=""http://img.zuoyebang.cc/zyb_c2b91e0208512e82c8a7a3fc2cefdcdd.jpg"" data-latex=""6.3○6.300"" style=""width:68px""/>&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;<img class=""kfformula"" src=""http://img.zuoyebang.cc/zyb_0faa91de441fa24fae38bafd3ef14490.jpg"" data-latex=""1.14\times 0.95○1.14"" style=""width:102.5px""/></p><p><img class=""kfformula"" src=""http://img.zuoyebang.cc/zyb_3797b0a7845898e1c1736d36b30cbf2a.jpg"" data-latex=""2.8\times 0.6○2.8"" style=""width:84px""/>&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp; &nbsp;&nbsp;<img class=""kfformula"" src=""http://img.zuoyebang.cc/zyb_b3b14da32f468a33156485e9d01033c7.jpg"" data-latex=""3.96○3.96"" style=""width:68px""/>&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;<img class=""kfformula"" src=""http://img.zuoyebang.cc/zyb_1ec72f3b9d257c67bfb067e974c1ceaf.jpg"" data-latex=""0.9\times 1○1"" style=""width:59px""/></p>",,NULL,NULL,"<p>在$○$里填上“&gt;”“&lt;”或“=”。</p><p>$7.218○7.22$&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;$6.3○6.300$&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;$1.14\times 0.95○1.14$</p><p>$2.8\times 0.6○2.8$&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp; &nbsp;&nbsp;$3.96○3.96$&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;$0.9\times 1○1$</p>"
283851373,"<p>如图是一个长3厘米、宽与高都2厘米的长方体。将它挖掉一个棱长为1厘米的小正方体，它的表面积（）</p><p>A.比原来大<br/>B.比原来小<br/>C.不变<br/>D.无法确定</p><p><img src=""http://img.zuoyebang.cc/zyb_f99dc2d98aafc782d5c093a9e238f1fc.jpg"" alt=""""/></p>",,NULL,NULL,NULL
283852183,"<p>计算：<br/></p><p><img class=""kfformula"" src=""http://img.zuoyebang.cc/zyb_8fc4a52e79102c0b2f62bc5743b6f8c1.jpg"" data-latex=""\dfrac {7} {24}\div \dfrac {11} {6}+\dfrac {17} {24}\times \dfrac {6} {11}"" style=""width:112.5px""/>=</p><p><img class=""kfformula"" src=""http://img.zuoyebang.cc/zyb_307726912b18738867a2db7c7c75f4e5.jpg"" data-latex=""19\div 4+37\times 25\% "" style=""width:111px""/>=</p>",,NULL,NULL,"<p>计算：<br/></p><p>$\dfrac {7} {24}\div \dfrac {11} {6}+\dfrac {17} {24}\times \dfrac {6} {11}$=</p><p>$19\div 4+37\times 25\% $=</p>"
283854046,<p>16和24的公因数有（）；<br/></p>,,NULL,NULL,<p>16和24的公因数有（）；<br/></p>
283855018,<p>已知3x+8=26，那么2x-7=（）。<br/></p>,,NULL,NULL,<p>已知3x+8=26，那么2x-7=（）。<br/></p>
283857133,"<p>2014年8月在南京举行的青奥会已经圆满结束。中国的奖牌总数为65枚，排在第一位。其中银牌占奖牌总数的<img class=""kfformula"" src=""http://img.zuoyebang.cc/zyb_5617760fdd758d4687bf272f1b6a1838.jpg"" data-latex=""\dfrac {1} {5}"" style=""width:12.5px""/>。中国队在本届青奥会获银牌多少枚？<br/></p>",,NULL,NULL,"<p>2014年8月在南京举行的青奥会已经圆满结束。中国的奖牌总数为65枚，排在第一位。其中银牌占奖牌总数的$\dfrac {1} {5}$。中国队在本届青奥会获银牌多少枚？<br/></p>"
283858637,<p>92-88<br/></p>,,NULL,NULL,<p>92-88<br/></p>
283859780,"<p>计算。</p><p><img class=""kfformula"" src=""http://img.zuoyebang.cc/zyb_8de9d29570671b368b4f6e49629fa18b.jpg"" data-latex=""2.9\div 8+1.1\times \dfrac {1} {8}"" style=""width:98px""/></p>",,NULL,NULL,"<p>计算。</p><p>$2.9\div 8+1.1\times \dfrac {1} {8}$</p>"
283862227,"<p>右图中长方形的上面是什么形状？长和宽各是多少？<br/></p><p><img src=""http://img.zuoyebang.cc/zyb_67469b15292e274ed03b1517f88dcf9d.jpg"" title="".jpg"" alt=""@@DJ3X)N50SGM[X0GQKN0_W.png""/></p>",,NULL,NULL,"<p>右图中长方形的上面是什么形状？长和宽各是多少？<br/></p><p><img src=""http://img.zuoyebang.cc/zyb_67469b15292e274ed03b1517f88dcf9d.jpg"" title="".jpg"" alt=""@@DJ3X)N50SGM[X0GQKN0_W.png""/></p>"
283866737,"<p>益智乐园。（用简便方法计算）<br/></p><p><img class=""kfformula"" src=""http://img.zuoyebang.cc/zyb_49b935362d2d5b477f1ddd827429a574.jpg"" data-latex=""15.37\times 6.88-9.37\times 6.88+15.37\times 3.12-9.37\times 3.12"" style=""width:321px""/></p>",,NULL,NULL,"<p>益智乐园。（用简便方法计算）<br/></p><p>$15.37\times 6.88-9.37\times 6.88+15.37\times 3.12-9.37\times 3.12$</p>"
283867998,"<p>计算。</p><p><img class=""kfformula"" src=""http://img.zuoyebang.cc/zyb_b6b12b3826a011ace3e9facabb9269db.jpg"" data-latex=""\dfrac {2} {5}\times 4\times \dfrac {3} {4}"" style=""width:57px""/></p>",,NULL,NULL,"<p>计算。</p><p>$\dfrac {2} {5}\times 4\times \dfrac {3} {4}$</p>"
283871218,"<p>解方程。</p><p><img class=""kfformula"" src=""http://img.zuoyebang.cc/zyb_2f17a61c68c5b19fb00395ace06e6dd7.jpg"" data-latex=""\dfrac {13} {21}-x=\dfrac {3} {14}"" style=""width:75px""/></p>",,NULL,NULL,"<p>解方程。</p><p>$\dfrac {13} {21}-x=\dfrac {3} {14}$</p>"
283874305,<p>填空：<br/></p><p>1~40中，11的倍数有（）。</p>,,NULL,NULL,<p>填空：<br/></p><p>1~40中，11的倍数有（）。</p>
283876790,"<p>简便计算.</p><p><img class=""kfformula"" src=""http://img.zuoyebang.cc/zyb_0206d92b1f8af93e3aba7d70827dd1d9.jpg"" data-latex=""\left ( {\dfrac {16} {17}\times 8-\dfrac {16} {17}\times 2} \right )\div 6"" style=""width:128px""/></p><p><img class=""kfformula"" src=""http://img.zuoyebang.cc/zyb_10378da5f23c6f6766496478467abeb7.jpg"" data-latex=""4.5\times 80\% +80\% \times 5.5+\dfrac {1} {2}"" style=""width:161px""/></p>",,NULL,NULL,"<p>简便计算.</p><p>$\left ( {\dfrac {16} {17}\times 8-\dfrac {16} {17}\times 2} \right )\div 6$</p><p>$4.5\times 80\% +80\% \times 5.5+\dfrac {1} {2}$</p>"
283878077,"<p>计算。</p><p><img class=""kfformula"" src=""http://img.zuoyebang.cc/zyb_73e857c1561e632928f7edad50c80ed9.jpg"" data-latex=""\dfrac {1} {6}+\dfrac {1} {4}"" style=""width:39px""/></p><p><img class=""kfformula"" src=""http://img.zuoyebang.cc/zyb_2dd91d055dcf3e5730a001112bd8abb5.jpg"" data-latex=""\dfrac {3} {4}-\dfrac {7} {10}"" style=""width:45px""/></p><p><img class=""kfformula"" src=""http://img.zuoyebang.cc/zyb_c13439eb061a35ce68a864de3d42d600.jpg"" data-latex=""1-\dfrac {2} {5}"" style=""width:34px""/></p><p><img class=""kfformula"" src=""http://img.zuoyebang.cc/zyb_4e26405878b1844d7a7b543d0bd1713f.jpg"" data-latex=""\dfrac {5} {6}-\dfrac {3} {8}"" style=""width:38.5px""/></p><p><img class=""kfformula"" src=""http://img.zuoyebang.cc/zyb_0863eb0c6a243d57067eaa5e75c212be.jpg"" data-latex=""\dfrac {1} {4}+\dfrac {5} {12}"" style=""width:45px""/></p><p><img class=""kfformula"" src=""http://img.zuoyebang.cc/zyb_4a2eb4d670e7391db15d0253c4c18911.jpg"" data-latex=""\dfrac {3} {14}+\dfrac {2} {7}"" style=""width:45.5px""/></p>",,NULL,NULL,"<p>计算。</p><p>$\dfrac {1} {6}+\dfrac {1} {4}$</p><p>$\dfrac {3} {4}-\dfrac {7} {10}$</p><p>$1-\dfrac {2} {5}$</p><p>$\dfrac {5} {6}-\dfrac {3} {8}$</p><p>$\dfrac {1} {4}+\dfrac {5} {12}$</p><p>$\dfrac {3} {14}+\dfrac {2} {7}$</p>"
283878572,"<p><img src=""http://img.zuoyebang.cc/zyb_56e7d4806fd4e658e5ed9869ff086467.jpg"" title="".jpg"" alt=""blob.png""/></p><p>86992000台=______万台</p>",,NULL,NULL,"<p><img src=""http://img.zuoyebang.cc/zyb_56e7d4806fd4e658e5ed9869ff086467.jpg"" title="".jpg"" alt=""blob.png""/></p><p>86992000台=______万台</p>"
283880579,"<p>计算.<br/></p><p><img class=""kfformula"" src=""http://img.zuoyebang.cc/zyb_c88fa50ce2bf0a89dd02dcd165ab58de.jpg"" data-latex=""88\times 125"" style=""width:51.5px""/></p>",,NULL,NULL,"<p>计算.<br/></p><p>$88\times 125$</p>"
283880704,"<p><img src=""http://img.zuoyebang.cc/zyb_9073a3e540bcaacf6e1449cdda6ea11c.jpg"" title="".jpg"" alt=""blob.png""/>有一个角是直角的三角形是直角三角形。左图是一个直角三角形，<img class=""kfformula"" src=""http://img.zuoyebang.cc/zyb_9dae826ba83908b6db68d775bae2bb76.jpg"" data-latex=""\angle 5={34}^{\circ }"" style=""width:61px""/>，则<img class=""kfformula"" src=""http://img.zuoyebang.cc/zyb_d015918bf0c196640af67d63a71658d7.jpg"" data-latex=""\angle 6=（）"" style=""width:68px""/>。</p>",,NULL,NULL,"<p><img src=""http://img.zuoyebang.cc/zyb_9073a3e540bcaacf6e1449cdda6ea11c.jpg"" title="".jpg"" alt=""blob.png""/>有一个角是直角的三角形是直角三角形。左图是一个直角三角形，$\angle 5={34}^{\circ }$，则$\angle 6=（）$。</p>"
283882199,"<p>计算：<br/></p><p><img class=""kfformula"" src=""http://img.zuoyebang.cc/zyb_b1b62527223ef4aca34874240846212c.jpg"" data-latex=""18\times \dfrac {1} {3}+6\div \dfrac {9} {7}"" style=""width:88.5px""/></p>",,NULL,NULL,"<p>计算：<br/></p><p>$18\times \dfrac {1} {3}+6\div \dfrac {9} {7}$</p>"
283885286,"<p>下面每个小方格的面积都是<img class=""kfformula"" src=""http://img.zuoyebang.cc/zyb_b9df8a1a071a5fc56302c4e62e2909d1.jpg"" data-latex=""{1cm}^{2}"" style=""width:37px""/>，在方格中沿方格线画一个长方形，使所画长方形的周长是30㎝，长和宽的比是2：1.</p><p><img src=""http://img.zuoyebang.cc/zyb_64b5d2e6cda9f2271d34555598f4bb9f.jpg"" title="".jpg"" alt=""blob.png""/></p>",,NULL,NULL,"<p>下面每个小方格的面积都是${1cm}^{2}$，在方格中沿方格线画一个长方形，使所画长方形的周长是30㎝，长和宽的比是2：1.</p><p><img src=""http://img.zuoyebang.cc/zyb_64b5d2e6cda9f2271d34555598f4bb9f.jpg"" title="".jpg"" alt=""blob.png""/></p>"
283886302,<p>选择。</p><p>下列算式中，（）积的近似值是5.8.</p><p>A.3.6×1.5</p><p>B.0.78×7.3</p><p>C.1.4×4.1</p><p>D.18.6×0.31</p>,,NULL,NULL,<p>选择。</p><p>下列算式中，（）积的近似值是5.8.</p><p>A.3.6×1.5</p><p>B.0.78×7.3</p><p>C.1.4×4.1</p><p>D.18.6×0.31</p>
283889840,"<p>小汽车的速度比超音速飞机速度的<img class=""kfformula"" src=""http://img.zuoyebang.cc/zyb_15660ab7534e9d11034e945d95366177.jpg"" data-latex=""\dfrac {2} {35}"" style=""width:20.5px""/>多20千米/小时，如果小汽车的速度是80千米/时，超音速飞机每小时飞行多少千米？</p>",,NULL,NULL,"<p>小汽车的速度比超音速飞机速度的$\dfrac {2} {35}$多20千米/小时，如果小汽车的速度是80千米/时，超音速飞机每小时飞行多少千米？</p>"
283890181,"<p>在计算<img class=""kfformula"" src=""http://img.zuoyebang.cc/zyb_63c8d153c39ff8b4f98cd7f35d56f731.jpg"" data-latex=""25\times 125\times 32"" style=""width:79.5px""/>时，可运用乘法运算定律使计算简便。（）</p>",,NULL,NULL,"<p>在计算$25\times 125\times 32$时，可运用乘法运算定律使计算简便。（）</p>"
283893016,"<p>计算。<br/></p><p><img class=""kfformula"" src=""http://img.zuoyebang.cc/zyb_ea48614840943588a03e5926ea57ab86.jpg"" data-latex=""1200\times \left ( {1-\dfrac {3} {8}} \right )"" style=""width:88.5px""/></p>",,NULL,NULL,"<p>计算。<br/></p><p>$1200\times \left ( {1-\dfrac {3} {8}} \right )$</p>"
283893430,"<p>求阴影部分的周长。</p><p><img src=""http://img.zuoyebang.cc/zyb_55fb669c5c422def9ea01dd807925798.jpg"" alt=""""/></p>",,NULL,NULL,NULL
283894934,<p>用简便方法计算。<br/></p><p>（1）356+173+144</p><p>（2）1248÷24</p>,,NULL,NULL,<p>用简便方法计算。<br/></p><p>（1）356+173+144</p><p>（2）1248÷24</p>
283898093,"<p>计算.</p><p><img class=""kfformula"" src=""http://img.zuoyebang.cc/zyb_8ebe30cae33127cec0dc1d875fecaa21.jpg"" data-latex=""1\neg \dfrac {1} {8}="" style=""width:45px""/></p>",,NULL,NULL,"<p>计算.</p><p>$1\neg \dfrac {1} {8}=$</p>"
283899146,"<p>简便算.</p><p><img class=""kfformula"" src=""http://img.zuoyebang.cc/zyb_093188693c8d5b0fefbe9433d1dc0fd6.jpg"" data-latex=""\dfrac {15} {16}\times 17-\dfrac {15} {16}"" style=""width:77px""/></p>",,NULL,NULL,"<p>简便算.</p><p>$\dfrac {15} {16}\times 17-\dfrac {15} {16}$</p>"
283899560,"<p>比较大小。</p><p>（1）<img class=""kfformula"" src=""http://img.zuoyebang.cc/zyb_81f971c5612feaea6b7629779fd630ce.jpg"" data-latex=""8.5\div 0.92□8.5"" style=""width:91.5px""/></p><p>（2）<img class=""kfformula"" src=""http://img.zuoyebang.cc/zyb_4f44cd7315d5ef7dda8f4431101aa316.jpg"" data-latex=""3.65\times 0.99□3.65"" style=""width:104.5px""/></p>",,NULL,NULL,"<p>比较大小。</p><p>（1）$8.5\div 0.92□8.5$</p><p>（2）$3.65\times 0.99□3.65$</p>"
283904671,"<p>解方程.</p><p><img class=""kfformula"" src=""http://img.zuoyebang.cc/zyb_788b80221776d1129425b0d4a6432413.jpg"" data-latex=""3x+4\times 6=48"" style=""width:94px""/>&nbsp;&nbsp;&nbsp;&nbsp; <img class=""kfformula"" src=""http://img.zuoyebang.cc/zyb_40a0485c47acf6b628e4684dc16d047c.jpg"" data-latex=""0.2x-1.8\div 0.3=2"" style=""width:119px""/>&nbsp;&nbsp; <img class=""kfformula"" src=""http://img.zuoyebang.cc/zyb_2cb66ca8fe5f113a8e3e1412323f5f1b.jpg"" data-latex=""1.2-0.9+5x=0.8"" style=""width:118px""/><br/></p><p><img class=""kfformula"" src=""http://img.zuoyebang.cc/zyb_78b07557ec07c83421135547deeb74e2.jpg"" data-latex=""12\times \left ( {x+3.7} \right )=144"" style=""width:121.5px""/>&nbsp; <img class=""kfformula"" src=""http://img.zuoyebang.cc/zyb_84dcfbb99a9a87974d1006493393ea64.jpg"" data-latex=""2\times \left ( {x-2.6} \right )=8"" style=""width:99px""/>&nbsp;&nbsp;&nbsp;&nbsp;&nbsp; <img class=""kfformula"" src=""http://img.zuoyebang.cc/zyb_a7b09344411d63f537a7c38476b26131.jpg"" data-latex=""\left ( {x-3} \right )\div 2=7.5"" style=""width:102.5px""/></p>",,NULL,NULL,"<p>解方程.</p><p>$3x+4\times 6=48$&nbsp;&nbsp;&nbsp;&nbsp; $0.2x-1.8\div 0.3=2$&nbsp;&nbsp; $1.2-0.9+5x=0.8$<br/></p><p>$12\times \left ( {x+3.7} \right )=144$&nbsp; $2\times \left ( {x-2.6} \right )=8$&nbsp;&nbsp;&nbsp;&nbsp;&nbsp; $\left ( {x-3} \right )\div 2=7.5$</p>"
283904833,"<p>求阴影部分的面积.<br/></p><p><img src=""http://www.baidubaichuan.com/static/ueditor/themes/default/images/spacer.gif"" word_img=""file:///C:\Users\Administrator\AppData\Roaming\Tencent\Users\775447197\QQ\WinTemp\RichOle\_JE8`QZL[VZ(X]8ZN5E]EE9.png"" style=""background:url(http://www.baidubaichuan.com/static/ueditor/lang/zh-cn/images/localimage.png) no-repeat center center;border:1px solid #ddd""/><img src=""http://www.baidubaichuan.com/static/ueditor/themes/default/images/spacer.gif"" word_img=""file:///C:\Users\Administrator\AppData\Roaming\Tencent\Users\775447197\QQ\WinTemp\RichOle\_JE8`QZL[VZ(X]8ZN5E]EE9.png"" style=""background:url(http://www.baidubaichuan.com/static/ueditor/lang/zh-cn/images/localimage.png) no-repeat center center;border:1px solid #ddd""/><img src=""http://img.zuoyebang.cc/zyb_e149cfd598b24db3e5560929a859b361.jpg"" title="".jpg"" alt=""blob.png""/></p>",,NULL,NULL,"<p>求阴影部分的面积.<br/></p><p><img src=""http://www.baidubaichuan.com/static/ueditor/themes/default/images/spacer.gif"" word_img=""file:///C:\Users\Administrator\AppData\Roaming\Tencent\Users\775447197\QQ\WinTemp\RichOle\_JE8`QZL[VZ(X]8ZN5E]EE9.png"" style=""background:url(http://www.baidubaichuan.com/static/ueditor/lang/zh-cn/images/localimage.png) no-repeat center center;border:1px solid #ddd""/><img src=""http://www.baidubaichuan.com/static/ueditor/themes/default/images/spacer.gif"" word_img=""file:///C:\Users\Administrator\AppData\Roaming\Tencent\Users\775447197\QQ\WinTemp\RichOle\_JE8`QZL[VZ(X]8ZN5E]EE9.png"" style=""background:url(http://www.baidubaichuan.com/static/ueditor/lang/zh-cn/images/localimage.png) no-repeat center center;border:1px solid #ddd""/><img src=""http://img.zuoyebang.cc/zyb_e149cfd598b24db3e5560929a859b361.jpg"" title="".jpg"" alt=""blob.png""/></p>"
283905030,"<p>40米比50米少<img class=""kfformula"" src=""http://img.zuoyebang.cc/zyb_60f5b1b01a6b4f9fee4c57efb050120d.jpg"" data-latex=""\dfrac {（）} {（）}"" style=""width:37px""/>，90元增加<img class=""kfformula"" src=""http://img.zuoyebang.cc/zyb_1e6697a3284c2f5b677d93513eb8a31c.jpg"" data-latex=""\dfrac {1} {3}"" style=""width:13px""/>后是（）元。<br/></p>",,NULL,NULL,"<p>40米比50米少$\dfrac {（）} {（）}$，90元增加$\dfrac {1} {3}$后是（）元。<br/></p>"
283905111,"<p>判断题</p><p><img class=""kfformula"" src=""http://img.zuoyebang.cc/zyb_129d5d022929c9b7680ee1b17b4425bd.jpg"" data-latex=""1.8\div 4x=0"" style=""width:75.5px""/>不是方程。 &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; （ ）</p>",,NULL,NULL,"<p>判断题</p><p>$1.8\div 4x=0$不是方程。 &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; （ ）</p>"
283905229,"<p>1千克的<img class=""kfformula"" src=""http://img.zuoyebang.cc/zyb_0585da436fd535e031c4561935e8fc04.jpg"" data-latex=""\dfrac {2} {3}"" style=""width:13px""/>与2千克的（）相等。1米的<img class=""kfformula"" src=""http://img.zuoyebang.cc/zyb_9500547dd0b3ebdf717fc306d9844c0c.jpg"" data-latex=""\dfrac {5} {8}"" style=""width:13px""/>和5米的（）。</p>",,NULL,NULL,"<p>1千克的$\dfrac {2} {3}$与2千克的（）相等。1米的$\dfrac {5} {8}$和5米的（）。</p>"
283907920,"<p>看图列式计算。</p><ol class="" list-paddingleft-2"" style=""list-style-type: decimal;""><li><p><img src=""http://img.zuoyebang.cc/zyb_5251cd7cfc80d85ce851d98d4fd32f1e.jpg"" alt=""""/></p></li><li><p><img src=""http://img.zuoyebang.cc/zyb_ed0e96953c0e5d179cbce991f630935d.jpg"" alt=""""/><br/></p></li></ol>",,NULL,NULL,NULL
283908929,<p>佳乐玩具厂原计划12天生产21600件玩具，实际每天比原计划多生产了360件。实际完成生产任务用了多少天？<br/></p>,,NULL,NULL,<p>佳乐玩具厂原计划12天生产21600件玩具，实际每天比原计划多生产了360件。实际完成生产任务用了多少天？<br/></p>
283912357,<p>一辆汽车每小时行80km，耗油10L。<br/></p><p>（1）汽车平均每分钟走多少千米？</p><p>（2）平均每千米耗油多少升？</p>,,NULL,NULL,<p>一辆汽车每小时行80km，耗油10L。<br/></p><p>（1）汽车平均每分钟走多少千米？</p><p>（2）平均每千米耗油多少升？</p>
283915525,"<p>看图答题.</p><p>丽丽去医院看病，医生开的药方上写着：“每天3次，每次0.5毫克，吃6天。”丽丽买的一瓶大约够吗？</p><p><img src=""http://img.zuoyebang.cc/zyb_8c559929437f76a7db899627529edc4f.jpg""/></p>",,NULL,NULL,NULL
283916335,"<p>简便计算.<br/></p><p><img class=""kfformula"" src=""http://img.zuoyebang.cc/zyb_4ba2bd73b0e2617421c43c30c57fd922.jpg"" data-latex=""1\dfrac {5} {7}\times 5.6+\dfrac {4} {5}"" style=""width:76.5px""/></p>",,NULL,NULL,"<p>简便计算.<br/></p><p>$1\dfrac {5} {7}\times 5.6+\dfrac {4} {5}$</p>"
283916786,"<p>计算。</p><p><img class=""kfformula"" src=""http://img.zuoyebang.cc/zyb_78973a3fa0c366e3641535b90d6a3307.jpg"" data-latex=""\dfrac {1} {2}+\dfrac {1} {4}+\dfrac {1} {8}+\dfrac {1} {16}+\dfrac {1} {32}+\dfrac {1} {64}+\dfrac {1} {128}+\dfrac {1} {256}"" style=""width:242px""/></p>",,NULL,NULL,"<p>计算。</p><p>$\dfrac {1} {2}+\dfrac {1} {4}+\dfrac {1} {8}+\dfrac {1} {16}+\dfrac {1} {32}+\dfrac {1} {64}+\dfrac {1} {128}+\dfrac {1} {256}$</p>"
